2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,509,108,562,138,0
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,456,110,509,140,0
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,419,112,457,141,0
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,569,154,636,187,1
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,502,157,569,189,1
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,436,158,503,191,1
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,557,193,590,226,2
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,493,195,552,228,2
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,558,226,613,255,3
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,616,224,636,253,3
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,480,228,556,259,3
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,552,258,586,287,4
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,460,262,492,290,4
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,636,258,693,281,4
2021-09-14T08:44:30.185871_cmsq_front_1823.jpg,186,425,250,446,5
