2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,432,91,468,121,0
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,466,91,517,121,0
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,515,91,566,121,0
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,402,140,515,173,1
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,516,140,618,172,1
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,619,141,681,173,1
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,499,178,556,214,2
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,560,180,595,214,2
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,479,211,553,245,3
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,555,212,622,244,3
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,620,214,647,240,3
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,473,248,500,274,4
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,639,251,689,275,3
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,563,251,589,273,4
2021-09-14T09:02:29.826458_cmsq_front_2655.jpg,177,428,246,450,5
