2021-09-14T08:52:15.006793_cmsq_front_411.jpg,489,96,545,128,0
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,544,96,601,127,0
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,449,97,490,128,0
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,606,142,703,175,1
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,518,144,606,181,1
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,425,147,519,185,1
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,511,180,587,210,2
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,590,181,622,212,2
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,513,222,587,251,3
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,588,219,643,249,3
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,648,220,667,249,3
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,643,253,702,276,4
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,484,254,512,280,4
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,574,255,594,277,4
2021-09-14T08:52:15.006793_cmsq_front_411.jpg,206,428,282,452,5
