2021-09-14T09:05:31.128653_cmsq_front_890.jpg,431,101,470,130,0
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,468,102,523,132,0
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,523,103,575,133,0
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,424,149,474,183,1
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,471,150,543,187,1
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,543,151,670,189,1
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,505,190,565,226,2
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,568,190,603,223,2
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,664,219,710,255,3
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,514,221,595,256,3
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,596,222,639,252,3
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,431,224,505,250,3
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,646,233,658,249,3
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,565,253,598,282,4
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,644,253,702,283,4
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,470,254,503,282,4
2021-09-14T09:05:31.128653_cmsq_front_890.jpg,173,427,241,448,5
