2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,430,109,466,139,0
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,470,110,520,138,0
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,526,110,578,138,0
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,407,152,527,194,1
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,601,156,694,195,1
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,532,157,595,192,1
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,496,200,579,235,2
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,585,202,616,228,2
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,592,232,649,267,3
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,654,236,706,269,3
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,434,237,497,266,3
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,503,237,588,270,3
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,479,274,507,296,4
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,643,274,700,296,4
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,572,277,588,296,4
2021-09-14T08:58:00.841722_cmsq_front_2878.jpg,165,454,240,473,5
