2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,516,111,569,142,0
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,425,113,462,143,0
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,461,113,516,143,0
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,556,155,662,193,1
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,418,159,488,192,1
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,488,159,554,192,1
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,561,196,596,230,2
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,496,197,557,229,2
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,483,225,558,257,3
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,562,226,618,254,3
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,615,227,642,252,3
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,629,253,690,284,4
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,467,254,502,284,4
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,560,256,592,284,4
2021-09-14T08:59:09.547750_cmsq_front_2290.jpg,173,418,240,441,5
