2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,522,123,575,153,0
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,430,124,468,154,0
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,467,124,522,154,0
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,576,172,669,206,1
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,421,173,509,213,1
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,510,173,576,206,1
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,501,211,563,245,2
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,566,212,601,245,2
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,503,241,586,276,3
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,421,242,500,273,3
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,589,242,640,270,3
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,642,243,709,272,3
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,569,272,594,304,4
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,635,273,694,302,4
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,476,275,505,302,4
2021-09-14T09:05:24.076934_cmsq_front_4945.jpg,173,444,243,467,5
