2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,498,104,557,136,0
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,557,104,615,136,0
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,455,105,497,135,0
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,630,148,728,183,1
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,556,154,633,186,1
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,431,155,557,189,1
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,619,194,652,225,2
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,503,198,616,230,2
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,639,233,736,265,3
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,548,236,635,270,3
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,469,236,544,268,3
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,654,271,713,293,4
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,586,270,605,293,4
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,493,273,526,294,4
2021-09-14T08:57:39.813789_cmsq_front_4775.jpg,205,452,284,474,5
