2021-09-14T08:48:15.190349_cmsq_front_874.jpg,437,94,477,124,0
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,477,94,533,124,0
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,532,94,590,125,0
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,581,138,677,171,1
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,428,139,475,171,1
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,476,139,578,176,1
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,501,174,563,210,2
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,565,176,602,210,2
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,527,211,611,247,3
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,447,212,524,244,3
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,621,212,712,246,3
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,631,242,687,269,4
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,563,246,590,268,4
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,477,244,508,272,4
2021-09-14T08:48:15.190349_cmsq_front_874.jpg,193,418,272,448,5
