2021-09-14T08:49:25.273381_cmsq_front_739.jpg,439,90,482,122,0
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,481,91,540,122,0
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,539,91,598,124,0
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,437,139,505,173,1
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,506,139,611,173,1
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,612,140,681,174,1
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,500,179,586,216,2
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,588,179,618,208,2
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,621,214,717,248,3
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,453,217,529,248,3
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,531,217,617,253,3
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,475,247,514,276,4
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,636,248,695,277,4
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,569,254,590,279,4
2021-09-14T08:49:25.273381_cmsq_front_739.jpg,199,428,266,453,5
