2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,476,111,531,143,0
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,438,112,477,143,0
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,530,112,584,143,0
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,455,162,540,196,1
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,541,164,604,195,1
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,604,164,651,196,1
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,508,203,570,236,2
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,575,204,610,237,2
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,497,235,575,270,3
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,576,236,629,265,3
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,631,239,654,266,3
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,574,268,604,295,4
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,645,271,702,296,4
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,488,274,519,297,4
2021-09-14T08:42:35.195076_cmsq_front_2857.jpg,184,453,254,475,5
