2021-09-14T09:04:49.120503_cmsq_front_376.jpg,534,123,587,153,0
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,480,125,534,154,0
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,442,126,480,155,0
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,566,163,644,195,1
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,505,165,565,201,1
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,463,167,504,199,1
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,500,198,574,229,2
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,577,199,608,227,2
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,631,226,653,257,3
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,501,234,572,265,3
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,576,230,629,258,3
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,628,261,679,283,4
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,560,265,582,286,4
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,477,264,506,291,4
2021-09-14T09:04:49.120503_cmsq_front_376.jpg,214,424,290,448,5
