2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,516,102,572,133,0
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,462,103,516,134,0
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,425,104,463,134,0
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,553,153,644,186,1
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,487,155,552,186,1
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,438,156,486,186,1
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,495,195,559,229,2
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,563,195,599,228,2
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,484,227,562,260,3
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,564,228,620,257,3
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,626,230,644,257,3
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,635,257,697,288,4
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,562,262,591,288,4
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,471,266,503,293,4
2021-09-14T08:48:08.173472_cmsq_front_2066.jpg,170,444,238,467,5
