2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,426,96,465,126,0
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,464,96,519,127,0
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,518,96,574,126,0
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,419,140,502,172,1
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,502,141,584,173,1
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,584,141,654,173,1
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,492,177,552,213,2
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,554,178,590,211,2
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,497,214,581,252,3
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,584,214,636,249,3
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,635,214,707,253,3
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,418,215,496,248,3
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,546,245,580,273,4
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,627,245,682,272,4
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,455,247,488,272,4
2021-09-14T08:59:12.991997_cmsq_front_6136.jpg,184,431,261,454,5
