2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,177,108,234,154,0
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,132,109,173,153,0
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,240,109,302,155,0
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,162,185,214,249,1
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,221,192,290,249,1
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,296,203,368,256,1
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,214,264,282,327,2
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,290,273,329,327,2
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,291,334,349,378,3
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,195,335,284,378,3
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,355,335,381,375,3
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,176,394,207,430,4
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,288,396,315,433,4
2021-09-14T08:51:13.243638_cmsq_front_3871.jpg,377,396,442,433,4
