2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,501,104,556,134,0
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,409,105,448,136,0
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,448,105,502,134,0
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,542,156,626,190,1
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,427,158,495,193,1
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,494,158,542,191,1
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,475,199,558,234,2
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,561,199,591,227,2
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,461,230,538,263,3
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,539,233,611,265,3
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,613,236,640,265,3
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,543,265,578,295,4
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,622,265,682,294,4
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,446,268,475,294,4
2021-09-14T08:34:26.952477_cmsq_front_4710.jpg,154,449,222,471,5
