2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,315,87,390,120,0
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,395,87,470,120,0
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,260,89,312,121,1
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,263,138,367,172,1
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,372,138,470,171,1
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,477,138,601,173,1
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,372,177,454,211,2
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,461,179,512,216,2
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,549,210,581,240,2
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,340,217,459,242,3
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,466,218,544,245,3
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,571,242,656,277,3
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,324,244,368,274,4
2021-09-14T09:00:01.831815_cmsq_front_4848.jpg,463,246,496,273,4
