2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,518,98,572,129,0
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,465,99,518,131,0
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,428,100,466,130,0
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,554,148,644,183,1
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,488,150,552,182,1
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,441,152,488,184,1
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,496,190,560,225,2
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,564,192,599,225,2
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,486,225,563,259,3
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,619,224,647,250,3
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,566,227,620,257,3
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,473,258,507,286,4
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,635,259,697,290,4
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,562,263,590,288,4
2021-09-14T08:46:46.677978_cmsq_front_2046.jpg,168,436,236,459,5
