2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,523,104,576,135,0
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,432,105,471,136,0
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,470,105,523,135,0
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,416,153,544,188,1
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,545,156,627,188,1
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,628,156,674,188,1
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,502,198,564,231,2
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,567,198,603,230,2
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,491,228,568,262,3
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,569,230,622,260,3
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,625,234,648,259,3
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,470,262,505,292,4
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,563,262,596,292,4
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,645,268,704,295,4
2021-09-14T08:48:57.348434_cmsq_front_1689.jpg,175,443,249,469,5
