2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,474,89,527,120,0
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,526,89,580,120,0
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,436,90,475,120,0
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,589,140,691,173,1
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,412,141,499,179,1
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,499,141,587,178,1
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,501,181,583,216,2
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,587,181,616,209,2
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,497,213,575,247,3
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,627,215,654,242,2
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,576,215,630,245,3
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,642,246,702,277,3
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,487,248,518,277,4
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,573,249,596,277,4
2021-09-14T08:35:13.875005_cmsq_front_3592.jpg,183,436,253,458,5
