2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,463,100,514,131,0
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,423,102,461,132,0
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,515,102,565,132,0
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,481,153,530,188,1
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,525,153,594,189,1
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,493,194,554,227,2
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,558,195,594,227,2
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,437,227,481,258,3
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,529,227,591,261,3
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,594,227,684,262,3
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,482,228,526,263,3
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,465,260,497,288,4
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,560,260,585,288,4
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,627,260,690,290,4
2021-09-14T08:35:42.938605_cmsq_front_4979.jpg,156,442,231,466,5
