2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,432,117,471,149,0
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,523,119,577,150,0
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,470,119,524,151,1
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,415,170,504,208,1
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,504,171,575,203,1
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,574,171,678,205,1
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,495,212,576,247,2
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,582,216,612,243,2
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,492,246,565,278,3
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,567,246,622,276,3
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,621,249,646,274,3
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,471,278,503,306,4
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,562,280,592,306,4
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,642,281,694,308,4
2021-09-14T08:46:34.809840_cmsq_front_3937.jpg,174,451,244,474,5
