2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,467,113,511,142,0
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,510,113,565,144,0
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,564,115,618,144,0
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,439,158,558,191,1
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,560,159,665,192,1
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,664,161,727,194,1
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,524,195,608,224,2
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,607,197,637,225,2
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,520,229,590,265,3
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,474,230,518,261,3
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,591,232,669,267,3
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,669,234,731,267,3
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,496,261,527,286,4
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,583,267,616,293,4
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,662,267,716,294,4
2021-09-14T09:01:41.766221_cmsq_front_4742.jpg,225,429,302,455,5
