2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,474,87,528,117,0
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,526,87,580,118,0
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,437,88,475,117,0
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,463,139,516,171,1
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,515,139,579,170,1
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,579,139,637,176,1
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,502,178,582,214,2
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,584,178,613,207,2
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,506,209,590,246,3
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,426,211,503,240,3
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,593,212,644,240,3
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,647,213,720,242,3
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,565,242,599,274,4
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,471,244,503,273,4
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,646,245,707,274,4
2021-09-14T08:33:57.592358_cmsq_front_3718.jpg,170,421,235,443,5
