2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,445,111,485,142,0
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,484,112,541,143,0
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,541,112,597,144,0
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,404,156,532,193,1
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,532,156,632,195,1
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,634,161,707,193,1
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,506,197,582,226,2
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,585,199,616,226,2
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,457,233,529,268,3
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,584,234,666,266,3
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,531,235,581,271,3
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,667,236,700,264,3
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,632,265,689,293,4
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,476,266,507,292,4
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,562,266,592,291,4
2021-09-14T08:35:10.384959_cmsq_front_1008.jpg,199,436,275,459,5
