2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,438,110,477,140,0
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,476,110,530,141,0
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,529,111,582,141,0
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,451,162,542,198,1
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,542,162,606,194,1
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,606,163,655,195,1
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,501,201,584,236,2
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,587,202,617,229,2
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,453,232,524,262,3
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,582,234,642,264,3
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,643,234,694,264,3
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,529,235,579,267,3
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,642,265,702,295,4
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,575,272,596,295,4
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,482,273,515,298,4
2021-09-14T08:58:07.987126_cmsq_front_5918.jpg,173,442,244,465,5
