2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,456,95,511,129,0
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,509,95,563,128,0
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,419,96,456,128,0
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,541,149,647,184,1
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,491,152,537,185,1
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,421,154,491,186,1
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,499,195,548,229,2
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,551,195,580,225,2
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,494,230,550,264,3
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,551,230,603,264,3
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,431,231,490,263,3
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,608,234,676,263,3
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,627,263,684,291,4
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,548,264,578,290,4
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,459,267,488,292,4
2021-09-14T08:36:49.004651_cmsq_front_4862.jpg,175,444,240,468,5
